"codigo_ies_padre","Nivel de Formación","year","graduados","tipo","Metodología","desercion"
"9102",NA,"2018",NA,"desercion","Total IES",0.0210084033613445
"9102",NA,"2019",NA,"desercion","Total IES",0.024
"9102",NA,"2020",NA,"desercion","Total IES",0.0388007054673721
"9102",NA,"2021",NA,"desercion","Total IES",0.0187793427230047
"3807",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.153846153846154
"3807",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.0888888888888889
"3807",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.1640625
"3807",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.119521912350598
"3807",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.673728813559322
"3807",NA,"2017",NA,"desercion","Universitaria",NA
"3807",NA,"2018",NA,"desercion","Universitaria",NA
"3807",NA,"2019",NA,"desercion","Universitaria",NA
"3807",NA,"2020",NA,"desercion","Universitaria",NA
"3807",NA,"2021",NA,"desercion","Universitaria",NA
"3807",NA,"2017",NA,"desercion","Total IES",0.153846153846154
"3807",NA,"2018",NA,"desercion","Total IES",0.0888888888888889
"3807",NA,"2019",NA,"desercion","Total IES",0.1640625
"3807",NA,"2020",NA,"desercion","Total IES",0.119521912350598
"3807",NA,"2021",NA,"desercion","Total IES",0.673728813559322
"9117",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.128205128205128
"9117",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.125
"9117",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.184210526315789
"9117",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.409090909090909
"9117",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.19047619047619
"9117",NA,"2017",NA,"desercion","Universitaria",NA
"9117",NA,"2018",NA,"desercion","Universitaria",NA
"9117",NA,"2019",NA,"desercion","Universitaria",NA
"9117",NA,"2020",NA,"desercion","Universitaria",NA
"9117",NA,"2021",NA,"desercion","Universitaria",NA
"9117",NA,"2017",NA,"desercion","Total IES",0.128205128205128
"9117",NA,"2018",NA,"desercion","Total IES",0.125
"9117",NA,"2019",NA,"desercion","Total IES",0.184210526315789
"9117",NA,"2020",NA,"desercion","Total IES",0.409090909090909
"9117",NA,"2021",NA,"desercion","Total IES",0.19047619047619
"9103",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"9103",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"9103",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"9103",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"9103",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"9103",NA,"2017",NA,"desercion","Universitaria",0.0464135021097046
"9103",NA,"2018",NA,"desercion","Universitaria",0.0671462829736211
"9103",NA,"2019",NA,"desercion","Universitaria",0.136574074074074
"9103",NA,"2020",NA,"desercion","Universitaria",0.0734597156398104
"9103",NA,"2021",NA,"desercion","Universitaria",0.0429594272076372
"9103",NA,"2017",NA,"desercion","Total IES",0.0464135021097046
"9103",NA,"2018",NA,"desercion","Total IES",0.0671462829736211
"9103",NA,"2019",NA,"desercion","Total IES",0.136574074074074
"9103",NA,"2020",NA,"desercion","Total IES",0.0734597156398104
"9103",NA,"2021",NA,"desercion","Total IES",0.0429594272076372
"9104",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"9104",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"9104",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"9104",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"9104",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"9104",NA,"2017",NA,"desercion","Universitaria",0.0693852708460134
"9104",NA,"2018",NA,"desercion","Universitaria",0.0530546623794212
"9104",NA,"2019",NA,"desercion","Universitaria",0.0290076335877863
"9104",NA,"2020",NA,"desercion","Universitaria",0.0335230866540164
"9104",NA,"2021",NA,"desercion","Universitaria",0.0173410404624277
"9104",NA,"2017",NA,"desercion","Total IES",0.0693852708460134
"9104",NA,"2018",NA,"desercion","Total IES",0.0530546623794212
"9104",NA,"2019",NA,"desercion","Total IES",0.0290076335877863
"9104",NA,"2020",NA,"desercion","Total IES",0.0335230866540164
"9104",NA,"2021",NA,"desercion","Total IES",0.0173410404624277
"2114",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.159663865546218
"2114",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.126623376623377
"2114",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.142424242424242
"2114",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.117283950617284
"2114",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.146718146718147
"2114",NA,"2017",NA,"desercion","Universitaria",0.0736670736670737
"2114",NA,"2018",NA,"desercion","Universitaria",0.073493556252177
"2114",NA,"2019",NA,"desercion","Universitaria",0.0737650200267023
"2114",NA,"2020",NA,"desercion","Universitaria",0.0587659157688541
"2114",NA,"2021",NA,"desercion","Universitaria",0.0568400770712909
"2114",NA,"2017",NA,"desercion","Total IES",0.0812615955473098
"2114",NA,"2018",NA,"desercion","Total IES",0.0786410821012897
"2114",NA,"2019",NA,"desercion","Total IES",0.0805772699939868
"2114",NA,"2020",NA,"desercion","Total IES",0.0643637437260112
"2114",NA,"2021",NA,"desercion","Total IES",0.0637414764304773
"9105",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"9105",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"9105",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"9105",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"9105",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"9105",NA,"2017",NA,"desercion","Universitaria",0.155210643015521
"9105",NA,"2018",NA,"desercion","Universitaria",0.17981072555205
"9105",NA,"2019",NA,"desercion","Universitaria",0.0780984719864177
"9105",NA,"2020",NA,"desercion","Universitaria",0.0456490727532097
"9105",NA,"2021",NA,"desercion","Universitaria",0.0320665083135392
"9105",NA,"2017",NA,"desercion","Total IES",0.155210643015521
"9105",NA,"2018",NA,"desercion","Total IES",0.17981072555205
"9105",NA,"2019",NA,"desercion","Total IES",0.0780984719864177
"9105",NA,"2020",NA,"desercion","Total IES",0.0456490727532097
"9105",NA,"2021",NA,"desercion","Total IES",0.0320665083135392
"3114",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.0794117647058823
"3114",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.846698113207547
"3114",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.0645161290322581
"3114",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.0512820512820513
"3114",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.119485294117647
"3114",NA,"2017",NA,"desercion","Universitaria",NA
"3114",NA,"2018",NA,"desercion","Universitaria",NA
"3114",NA,"2019",NA,"desercion","Universitaria",NA
"3114",NA,"2020",NA,"desercion","Universitaria",NA
"3114",NA,"2021",NA,"desercion","Universitaria",NA
"3114",NA,"2017",NA,"desercion","Total IES",0.0794117647058823
"3114",NA,"2018",NA,"desercion","Total IES",0.846698113207547
"3114",NA,"2019",NA,"desercion","Total IES",0.0645161290322581
"3114",NA,"2020",NA,"desercion","Total IES",0.0512820512820513
"3114",NA,"2021",NA,"desercion","Total IES",0.119485294117647
"2104",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.885245901639344
"2104",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.25
"2104",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.166666666666667
"2104",NA,"2020",NA,"desercion","Técnica y Tecnológica",0
"2104",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.142857142857143
"2104",NA,"2017",NA,"desercion","Universitaria",0.117135815280841
"2104",NA,"2018",NA,"desercion","Universitaria",0.103911845730028
"2104",NA,"2019",NA,"desercion","Universitaria",0.071769877675841
"2104",NA,"2020",NA,"desercion","Universitaria",0.0699914748508099
"2104",NA,"2021",NA,"desercion","Universitaria",0.0414877238473381
"2104",NA,"2017",NA,"desercion","Total IES",0.123166023166023
"2104",NA,"2018",NA,"desercion","Total IES",0.104104765048971
"2104",NA,"2019",NA,"desercion","Total IES",0.0718785796105384
"2104",NA,"2020",NA,"desercion","Total IES",0.0699318568994889
"2104",NA,"2021",NA,"desercion","Total IES",0.0416025900445164
"2904",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"2904",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"2904",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"2904",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"2904",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"2904",NA,"2017",NA,"desercion","Universitaria",NA
"2904",NA,"2018",NA,"desercion","Universitaria",NA
"2904",NA,"2019",NA,"desercion","Universitaria",NA
"2904",NA,"2020",NA,"desercion","Universitaria",NA
"2904",NA,"2021",NA,"desercion","Universitaria",NA
"2904",NA,"2017",NA,"desercion","Total IES",NA
"2904",NA,"2018",NA,"desercion","Total IES",NA
"2904",NA,"2019",NA,"desercion","Total IES",NA
"2904",NA,"2020",NA,"desercion","Total IES",NA
"2904",NA,"2021",NA,"desercion","Total IES",NA
"2822",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"2822",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"2822",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"2822",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"2822",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"2822",NA,"2017",NA,"desercion","Universitaria",NA
"2822",NA,"2018",NA,"desercion","Universitaria",NA
"2822",NA,"2019",NA,"desercion","Universitaria",NA
"2822",NA,"2020",NA,"desercion","Universitaria",NA
"2822",NA,"2021",NA,"desercion","Universitaria",NA
"2822",NA,"2017",NA,"desercion","Total IES",NA
"2822",NA,"2018",NA,"desercion","Total IES",NA
"2822",NA,"2019",NA,"desercion","Total IES",NA
"2822",NA,"2020",NA,"desercion","Total IES",NA
"2822",NA,"2021",NA,"desercion","Total IES",NA
"4108",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.132495716733295
"4108",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.102523659305994
"4108",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.122999542752629
"4108",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.104731281580156
"4108",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.123143080531665
"4108",NA,"2017",NA,"desercion","Universitaria",0.136986301369863
"4108",NA,"2018",NA,"desercion","Universitaria",0.100917431192661
"4108",NA,"2019",NA,"desercion","Universitaria",0.101123595505618
"4108",NA,"2020",NA,"desercion","Universitaria",0.0491803278688525
"4108",NA,"2021",NA,"desercion","Universitaria",0.0985915492957746
"4108",NA,"2017",NA,"desercion","Total IES",0.132841328413284
"4108",NA,"2018",NA,"desercion","Total IES",0.102436598707111
"4108",NA,"2019",NA,"desercion","Total IES",0.122144112478032
"4108",NA,"2020",NA,"desercion","Total IES",0.103217158176944
"4108",NA,"2021",NA,"desercion","Total IES",0.122480030429821
"9914",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.25
"9914",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.102564102564103
"9914",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.205128205128205
"9914",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.186666666666667
"9914",NA,"2021",NA,"desercion","Técnica y Tecnológica",0
"9914",NA,"2017",NA,"desercion","Universitaria",0.094488188976378
"9914",NA,"2018",NA,"desercion","Universitaria",0.164383561643836
"9914",NA,"2019",NA,"desercion","Universitaria",0.192857142857143
"9914",NA,"2020",NA,"desercion","Universitaria",0.177142857142857
"9914",NA,"2021",NA,"desercion","Universitaria",0.107142857142857
"9914",NA,"2017",NA,"desercion","Total IES",0.128834355828221
"9914",NA,"2018",NA,"desercion","Total IES",0.151351351351351
"9914",NA,"2019",NA,"desercion","Total IES",0.197247706422018
"9914",NA,"2020",NA,"desercion","Total IES",0.18
"9914",NA,"2021",NA,"desercion","Total IES",0.075
"4701",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.188751191611058
"4701",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.194931773879142
"4701",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.143001007049345
"4701",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.135883241066935
"4701",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.275675675675676
"4701",NA,"2017",NA,"desercion","Universitaria",NA
"4701",NA,"2018",NA,"desercion","Universitaria",NA
"4701",NA,"2019",NA,"desercion","Universitaria",NA
"4701",NA,"2020",NA,"desercion","Universitaria",NA
"4701",NA,"2021",NA,"desercion","Universitaria",NA
"4701",NA,"2017",NA,"desercion","Total IES",0.188751191611058
"4701",NA,"2018",NA,"desercion","Total IES",0.194931773879142
"4701",NA,"2019",NA,"desercion","Total IES",0.143001007049345
"4701",NA,"2020",NA,"desercion","Total IES",0.135883241066935
"4701",NA,"2021",NA,"desercion","Total IES",0.275675675675676
"3706",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.134554643082754
"3706",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.115985741705511
"3706",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.126331811263318
"3706",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.11832884097035
"3706",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.179024081115336
"3706",NA,"2017",NA,"desercion","Universitaria",NA
"3706",NA,"2018",NA,"desercion","Universitaria",NA
"3706",NA,"2019",NA,"desercion","Universitaria",NA
"3706",NA,"2020",NA,"desercion","Universitaria",NA
"3706",NA,"2021",NA,"desercion","Universitaria",NA
"3706",NA,"2017",NA,"desercion","Total IES",0.134554643082754
"3706",NA,"2018",NA,"desercion","Total IES",0.115985741705511
"3706",NA,"2019",NA,"desercion","Total IES",0.126331811263318
"3706",NA,"2020",NA,"desercion","Total IES",0.11832884097035
"3706",NA,"2021",NA,"desercion","Total IES",0.179024081115336
"3712",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.235531628532974
"3712",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.241356816699282
"3712",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.224555735056543
"3712",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.308970099667774
"3712",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"3712",NA,"2017",NA,"desercion","Universitaria",NA
"3712",NA,"2018",NA,"desercion","Universitaria",NA
"3712",NA,"2019",NA,"desercion","Universitaria",NA
"3712",NA,"2020",NA,"desercion","Universitaria",NA
"3712",NA,"2021",NA,"desercion","Universitaria",NA
"3712",NA,"2017",NA,"desercion","Total IES",0.235531628532974
"3712",NA,"2018",NA,"desercion","Total IES",0.241356816699282
"3712",NA,"2019",NA,"desercion","Total IES",0.224555735056543
"3712",NA,"2020",NA,"desercion","Total IES",0.308970099667774
"3712",NA,"2021",NA,"desercion","Total IES",NA
"2722",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"2722",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"2722",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"2722",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"2722",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"2722",NA,"2017",NA,"desercion","Universitaria",NA
"2722",NA,"2018",NA,"desercion","Universitaria",NA
"2722",NA,"2019",NA,"desercion","Universitaria",NA
"2722",NA,"2020",NA,"desercion","Universitaria",NA
"2722",NA,"2021",NA,"desercion","Universitaria",NA
"2722",NA,"2017",NA,"desercion","Total IES",NA
"2722",NA,"2018",NA,"desercion","Total IES",NA
"2722",NA,"2019",NA,"desercion","Total IES",NA
"2722",NA,"2020",NA,"desercion","Total IES",NA
"2722",NA,"2021",NA,"desercion","Total IES",NA
"3725",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.193384223918575
"3725",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.12280701754386
"3725",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.15018315018315
"3725",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.230769230769231
"3725",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.261146496815287
"3725",NA,"2017",NA,"desercion","Universitaria",NA
"3725",NA,"2018",NA,"desercion","Universitaria",NA
"3725",NA,"2019",NA,"desercion","Universitaria",NA
"3725",NA,"2020",NA,"desercion","Universitaria",NA
"3725",NA,"2021",NA,"desercion","Universitaria",NA
"3725",NA,"2017",NA,"desercion","Total IES",0.193384223918575
"3725",NA,"2018",NA,"desercion","Total IES",0.12280701754386
"3725",NA,"2019",NA,"desercion","Total IES",0.15018315018315
"3725",NA,"2020",NA,"desercion","Total IES",0.230769230769231
"3725",NA,"2021",NA,"desercion","Total IES",0.261146496815287
"4719",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.201058201058201
"4719",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.38121546961326
"4719",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.288235294117647
"4719",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.188498402555911
"4719",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.315175097276265
"4719",NA,"2017",NA,"desercion","Universitaria",NA
"4719",NA,"2018",NA,"desercion","Universitaria",NA
"4719",NA,"2019",NA,"desercion","Universitaria",NA
"4719",NA,"2020",NA,"desercion","Universitaria",NA
"4719",NA,"2021",NA,"desercion","Universitaria",NA
"4719",NA,"2017",NA,"desercion","Total IES",0.201058201058201
"4719",NA,"2018",NA,"desercion","Total IES",0.38121546961326
"4719",NA,"2019",NA,"desercion","Total IES",0.288235294117647
"4719",NA,"2020",NA,"desercion","Total IES",0.188498402555911
"4719",NA,"2021",NA,"desercion","Total IES",0.315175097276265
"4702",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.526451612903226
"4702",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.271043771043771
"4702",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.294627383015598
"4702",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.223922902494331
"4702",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.238582140422631
"4702",NA,"2017",NA,"desercion","Universitaria",0.28
"4702",NA,"2018",NA,"desercion","Universitaria",0.232876712328767
"4702",NA,"2019",NA,"desercion","Universitaria",0.148760330578512
"4702",NA,"2020",NA,"desercion","Universitaria",0.124137931034483
"4702",NA,"2021",NA,"desercion","Universitaria",0.2109375
"4702",NA,"2017",NA,"desercion","Total IES",0.511515151515151
"4702",NA,"2018",NA,"desercion","Total IES",0.26883425852498
"4702",NA,"2019",NA,"desercion","Total IES",0.287361053931659
"4702",NA,"2020",NA,"desercion","Total IES",0.21634363541121
"4702",NA,"2021",NA,"desercion","Total IES",0.236363636363636
"4705",NA,"2017",NA,"desercion","Técnica y Tecnológica",0
"4705",NA,"2018",NA,"desercion","Técnica y Tecnológica",0
"4705",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"4705",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"4705",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"4705",NA,"2017",NA,"desercion","Universitaria",0
"4705",NA,"2018",NA,"desercion","Universitaria",0
"4705",NA,"2019",NA,"desercion","Universitaria",NA
"4705",NA,"2020",NA,"desercion","Universitaria",NA
"4705",NA,"2021",NA,"desercion","Universitaria",NA
"4705",NA,"2017",NA,"desercion","Total IES",0
"4705",NA,"2018",NA,"desercion","Total IES",0
"4705",NA,"2019",NA,"desercion","Total IES",NA
"4705",NA,"2020",NA,"desercion","Total IES",NA
"4705",NA,"2021",NA,"desercion","Total IES",NA
"2741",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"2741",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"2741",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"2741",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"2741",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"2741",NA,"2017",NA,"desercion","Universitaria",0.135231316725979
"2741",NA,"2018",NA,"desercion","Universitaria",0.111764705882353
"2741",NA,"2019",NA,"desercion","Universitaria",0.0588235294117647
"2741",NA,"2020",NA,"desercion","Universitaria",0.0697674418604651
"2741",NA,"2021",NA,"desercion","Universitaria",0.104838709677419
"2741",NA,"2017",NA,"desercion","Total IES",0.135231316725979
"2741",NA,"2018",NA,"desercion","Total IES",0.111764705882353
"2741",NA,"2019",NA,"desercion","Total IES",0.0588235294117647
"2741",NA,"2020",NA,"desercion","Total IES",0.0697674418604651
"2741",NA,"2021",NA,"desercion","Total IES",0.104838709677419
"3718",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.150715900527506
"3718",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.151449275362319
"3718",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.166541070082894
"3718",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.13668499607227
"3718",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.213681783243659
"3718",NA,"2017",NA,"desercion","Universitaria",0.0673076923076923
"3718",NA,"2018",NA,"desercion","Universitaria",0.079646017699115
"3718",NA,"2019",NA,"desercion","Universitaria",0.0344827586206897
"3718",NA,"2020",NA,"desercion","Universitaria",0.125
"3718",NA,"2021",NA,"desercion","Universitaria",0.161016949152542
"3718",NA,"2017",NA,"desercion","Total IES",0.144654088050314
"3718",NA,"2018",NA,"desercion","Total IES",0.146014735432016
"3718",NA,"2019",NA,"desercion","Total IES",0.155925155925156
"3718",NA,"2020",NA,"desercion","Total IES",0.135678391959799
"3718",NA,"2021",NA,"desercion","Total IES",0.209302325581395
"2739",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.127659574468085
"2739",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.214285714285714
"2739",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.201612903225806
"2739",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.187074829931973
"2739",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.157894736842105
"2739",NA,"2017",NA,"desercion","Universitaria",0.0714285714285714
"2739",NA,"2018",NA,"desercion","Universitaria",0.444444444444444
"2739",NA,"2019",NA,"desercion","Universitaria",0
"2739",NA,"2020",NA,"desercion","Universitaria",0.217391304347826
"2739",NA,"2021",NA,"desercion","Universitaria",0
"2739",NA,"2017",NA,"desercion","Total IES",0.12037037037037
"2739",NA,"2018",NA,"desercion","Total IES",0.240506329113924
"2739",NA,"2019",NA,"desercion","Total IES",0.18796992481203
"2739",NA,"2020",NA,"desercion","Total IES",0.189274447949527
"2739",NA,"2021",NA,"desercion","Total IES",0.153409090909091
"4708",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.419753086419753
"4708",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.119047619047619
"4708",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.283950617283951
"4708",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"4708",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"4708",NA,"2017",NA,"desercion","Universitaria",NA
"4708",NA,"2018",NA,"desercion","Universitaria",NA
"4708",NA,"2019",NA,"desercion","Universitaria",NA
"4708",NA,"2020",NA,"desercion","Universitaria",NA
"4708",NA,"2021",NA,"desercion","Universitaria",NA
"4708",NA,"2017",NA,"desercion","Total IES",0.419753086419753
"4708",NA,"2018",NA,"desercion","Total IES",0.119047619047619
"4708",NA,"2019",NA,"desercion","Total IES",0.283950617283951
"4708",NA,"2020",NA,"desercion","Total IES",NA
"4708",NA,"2021",NA,"desercion","Total IES",NA
"2730",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"2730",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"2730",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"2730",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"2730",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"2730",NA,"2017",NA,"desercion","Universitaria",0.0598159509202454
"2730",NA,"2018",NA,"desercion","Universitaria",0.0500782472613459
"2730",NA,"2019",NA,"desercion","Universitaria",0.0725925925925926
"2730",NA,"2020",NA,"desercion","Universitaria",0.0357653791130186
"2730",NA,"2021",NA,"desercion","Universitaria",0.0554785020804438
"2730",NA,"2017",NA,"desercion","Total IES",0.0598159509202454
"2730",NA,"2018",NA,"desercion","Total IES",0.0500782472613459
"2730",NA,"2019",NA,"desercion","Total IES",0.0725925925925926
"2730",NA,"2020",NA,"desercion","Total IES",0.0357653791130186
"2730",NA,"2021",NA,"desercion","Total IES",0.0554785020804438
"9905",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.213250517598344
"9905",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.172711571675302
"9905",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.119645494830133
"9905",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.0722379603399433
"9905",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.14578313253012
"9905",NA,"2017",NA,"desercion","Universitaria",NA
"9905",NA,"2018",NA,"desercion","Universitaria",NA
"9905",NA,"2019",NA,"desercion","Universitaria",NA
"9905",NA,"2020",NA,"desercion","Universitaria",NA
"9905",NA,"2021",NA,"desercion","Universitaria",NA
"9905",NA,"2017",NA,"desercion","Total IES",0.213250517598344
"9905",NA,"2018",NA,"desercion","Total IES",0.172711571675302
"9905",NA,"2019",NA,"desercion","Total IES",0.119645494830133
"9905",NA,"2020",NA,"desercion","Total IES",0.0722379603399433
"9905",NA,"2021",NA,"desercion","Total IES",0.14560770156438
"4714",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.196581196581197
"4714",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.155737704918033
"4714",NA,"2019",NA,"desercion","Técnica y Tecnológica",0.229357798165138
"4714",NA,"2020",NA,"desercion","Técnica y Tecnológica",0.361111111111111
"4714",NA,"2021",NA,"desercion","Técnica y Tecnológica",0.531645569620253
"4714",NA,"2017",NA,"desercion","Universitaria",NA
"4714",NA,"2018",NA,"desercion","Universitaria",NA
"4714",NA,"2019",NA,"desercion","Universitaria",NA
"4714",NA,"2020",NA,"desercion","Universitaria",NA
"4714",NA,"2021",NA,"desercion","Universitaria",NA
"4714",NA,"2017",NA,"desercion","Total IES",0.196581196581197
"4714",NA,"2018",NA,"desercion","Total IES",0.155737704918033
"4714",NA,"2019",NA,"desercion","Total IES",0.229357798165138
"4714",NA,"2020",NA,"desercion","Total IES",0.361111111111111
"4714",NA,"2021",NA,"desercion","Total IES",0.531645569620253
"4704",NA,"2017",NA,"desercion","Técnica y Tecnológica",NA
"4704",NA,"2018",NA,"desercion","Técnica y Tecnológica",NA
"4704",NA,"2019",NA,"desercion","Técnica y Tecnológica",NA
"4704",NA,"2020",NA,"desercion","Técnica y Tecnológica",NA
"4704",NA,"2021",NA,"desercion","Técnica y Tecnológica",NA
"4704",NA,"2017",NA,"desercion","Universitaria",NA
"4704",NA,"2018",NA,"desercion","Universitaria",NA
"4704",NA,"2019",NA,"desercion","Universitaria",NA
"4704",NA,"2020",NA,"desercion","Universitaria",NA
"4704",NA,"2021",NA,"desercion","Universitaria",NA
"4704",NA,"2017",NA,"desercion","Total IES",NA
"4704",NA,"2018",NA,"desercion","Total IES",NA
"4704",NA,"2019",NA,"desercion","Total IES",NA
"4704",NA,"2020",NA,"desercion","Total IES",NA
"4704",NA,"2021",NA,"desercion","Total IES",NA
"4710",NA,"2017",NA,"desercion","Técnica y Tecnológica",0.901098901098901
"4710",NA,"2018",NA,"desercion","Técnica y Tecnológica",0.6
