"codigo_ies_padre","Año","tipo_contrato","cantidad","tipo","Nivel de formacion","dedicacion_sexo"
"2744",2023,NA,210,"dedicacion_sexo",NA,"Tiempo Completo"
"2744",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2744",2023,NA,373,"dedicacion_sexo",NA,"Total"
"2744",2023,NA,150,"dedicacion_sexo",NA,"Mujer"
"2744",2023,NA,223,"dedicacion_sexo",NA,"Hombre"
"1818",2017,NA,2383,"dedicacion_sexo",NA,"Cátedra"
"1818",2017,NA,313,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1818",2017,NA,1328,"dedicacion_sexo",NA,"Tiempo Completo"
"1818",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1818",2017,NA,4024,"dedicacion_sexo",NA,"Total"
"1818",2017,NA,1646,"dedicacion_sexo",NA,"Mujer"
"1818",2017,NA,2378,"dedicacion_sexo",NA,"Hombre"
"1818",2018,NA,2155,"dedicacion_sexo",NA,"Cátedra"
"1818",2018,NA,251,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1818",2018,NA,1293,"dedicacion_sexo",NA,"Tiempo Completo"
"1818",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1818",2018,NA,3699,"dedicacion_sexo",NA,"Total"
"1818",2018,NA,1557,"dedicacion_sexo",NA,"Mujer"
"1818",2018,NA,2142,"dedicacion_sexo",NA,"Hombre"
"1818",2019,NA,2025,"dedicacion_sexo",NA,"Cátedra"
"1818",2019,NA,202,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1818",2019,NA,1254,"dedicacion_sexo",NA,"Tiempo Completo"
"1818",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1818",2019,NA,3481,"dedicacion_sexo",NA,"Total"
"1818",2019,NA,1487,"dedicacion_sexo",NA,"Mujer"
"1818",2019,NA,1994,"dedicacion_sexo",NA,"Hombre"
"1818",2020,NA,1967,"dedicacion_sexo",NA,"Cátedra"
"1818",2020,NA,172,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1818",2020,NA,1168,"dedicacion_sexo",NA,"Tiempo Completo"
"1818",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1818",2020,NA,3307,"dedicacion_sexo",NA,"Total"
"1818",2020,NA,1426,"dedicacion_sexo",NA,"Mujer"
"1818",2020,NA,1881,"dedicacion_sexo",NA,"Hombre"
"1818",2021,NA,1732,"dedicacion_sexo",NA,"Cátedra"
"1818",2021,NA,107,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1818",2021,NA,994,"dedicacion_sexo",NA,"Tiempo Completo"
"1818",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1818",2021,NA,2833,"dedicacion_sexo",NA,"Total"
"1818",2021,NA,1267,"dedicacion_sexo",NA,"Mujer"
"1818",2021,NA,1566,"dedicacion_sexo",NA,"Hombre"
"1818",2022,NA,1914,"dedicacion_sexo",NA,"Cátedra"
"1818",2022,NA,99,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1818",2022,NA,1102,"dedicacion_sexo",NA,"Tiempo Completo"
"1818",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1818",2022,NA,3115,"dedicacion_sexo",NA,"Total"
"1818",2022,NA,1362,"dedicacion_sexo",NA,"Mujer"
"1818",2022,NA,1753,"dedicacion_sexo",NA,"Hombre"
"1818",2023,NA,2158,"dedicacion_sexo",NA,"Cátedra"
"1818",2023,NA,90,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1818",2023,NA,1110,"dedicacion_sexo",NA,"Tiempo Completo"
"1818",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1818",2023,NA,3358,"dedicacion_sexo",NA,"Total"
"1818",2023,NA,1496,"dedicacion_sexo",NA,"Mujer"
"1818",2023,NA,1862,"dedicacion_sexo",NA,"Hombre"
"1201",2017,NA,5449,"dedicacion_sexo",NA,"Cátedra"
"1201",2017,NA,512,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1201",2017,NA,1487,"dedicacion_sexo",NA,"Tiempo Completo"
"1201",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1201",2017,NA,7448,"dedicacion_sexo",NA,"Total"
"1201",2017,NA,3198,"dedicacion_sexo",NA,"Mujer"
"1201",2017,NA,4250,"dedicacion_sexo",NA,"Hombre"
"1201",2018,NA,5450,"dedicacion_sexo",NA,"Cátedra"
"1201",2018,NA,531,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1201",2018,NA,1495,"dedicacion_sexo",NA,"Tiempo Completo"
"1201",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1201",2018,NA,7476,"dedicacion_sexo",NA,"Total"
"1201",2018,NA,3246,"dedicacion_sexo",NA,"Mujer"
"1201",2018,NA,4230,"dedicacion_sexo",NA,"Hombre"
"1201",2019,NA,5493,"dedicacion_sexo",NA,"Cátedra"
"1201",2019,NA,541,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1201",2019,NA,1476,"dedicacion_sexo",NA,"Tiempo Completo"
"1201",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1201",2019,NA,7510,"dedicacion_sexo",NA,"Total"
"1201",2019,NA,3208,"dedicacion_sexo",NA,"Mujer"
"1201",2019,NA,4302,"dedicacion_sexo",NA,"Hombre"
"1201",2020,NA,4042,"dedicacion_sexo",NA,"Cátedra"
"1201",2020,NA,491,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1201",2020,NA,2688,"dedicacion_sexo",NA,"Tiempo Completo"
"1201",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1201",2020,NA,7221,"dedicacion_sexo",NA,"Total"
"1201",2020,NA,3172,"dedicacion_sexo",NA,"Mujer"
"1201",2020,NA,4049,"dedicacion_sexo",NA,"Hombre"
"1201",2021,NA,5237,"dedicacion_sexo",NA,"Cátedra"
"1201",2021,NA,518,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1201",2021,NA,1662,"dedicacion_sexo",NA,"Tiempo Completo"
"1201",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1201",2021,NA,7417,"dedicacion_sexo",NA,"Total"
"1201",2021,NA,3252,"dedicacion_sexo",NA,"Mujer"
"1201",2021,NA,4165,"dedicacion_sexo",NA,"Hombre"
"1201",2022,NA,0,"dedicacion_sexo",NA,"Cátedra"
"1201",2022,NA,268,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1201",2022,NA,6504,"dedicacion_sexo",NA,"Tiempo Completo"
"1201",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1201",2022,NA,6772,"dedicacion_sexo",NA,"Total"
"1201",2022,NA,2970,"dedicacion_sexo",NA,"Mujer"
"1201",2022,NA,3802,"dedicacion_sexo",NA,"Hombre"
"1201",2023,NA,0,"dedicacion_sexo",NA,"Cátedra"
"1201",2023,NA,289,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1201",2023,NA,7576,"dedicacion_sexo",NA,"Tiempo Completo"
"1201",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1201",2023,NA,7865,"dedicacion_sexo",NA,"Total"
"1201",2023,NA,3539,"dedicacion_sexo",NA,"Mujer"
"1201",2023,NA,4326,"dedicacion_sexo",NA,"Hombre"
"1734",2017,NA,495,"dedicacion_sexo",NA,"Cátedra"
"1734",2017,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1734",2017,NA,326,"dedicacion_sexo",NA,"Tiempo Completo"
"1734",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1734",2017,NA,821,"dedicacion_sexo",NA,"Total"
"1734",2017,NA,389,"dedicacion_sexo",NA,"Mujer"
"1734",2017,NA,432,"dedicacion_sexo",NA,"Hombre"
"1734",2018,NA,285,"dedicacion_sexo",NA,"Cátedra"
"1734",2018,NA,132,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1734",2018,NA,436,"dedicacion_sexo",NA,"Tiempo Completo"
"1734",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1734",2018,NA,853,"dedicacion_sexo",NA,"Total"
"1734",2018,NA,416,"dedicacion_sexo",NA,"Mujer"
"1734",2018,NA,437,"dedicacion_sexo",NA,"Hombre"
"1734",2019,NA,234,"dedicacion_sexo",NA,"Cátedra"
"1734",2019,NA,114,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1734",2019,NA,448,"dedicacion_sexo",NA,"Tiempo Completo"
"1734",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1734",2019,NA,796,"dedicacion_sexo",NA,"Total"
"1734",2019,NA,392,"dedicacion_sexo",NA,"Mujer"
"1734",2019,NA,404,"dedicacion_sexo",NA,"Hombre"
"1734",2020,NA,205,"dedicacion_sexo",NA,"Cátedra"
"1734",2020,NA,112,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1734",2020,NA,416,"dedicacion_sexo",NA,"Tiempo Completo"
"1734",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1734",2020,NA,733,"dedicacion_sexo",NA,"Total"
"1734",2020,NA,365,"dedicacion_sexo",NA,"Mujer"
"1734",2020,NA,368,"dedicacion_sexo",NA,"Hombre"
"1734",2021,NA,206,"dedicacion_sexo",NA,"Cátedra"
"1734",2021,NA,17,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1734",2021,NA,296,"dedicacion_sexo",NA,"Tiempo Completo"
"1734",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1734",2021,NA,519,"dedicacion_sexo",NA,"Total"
"1734",2021,NA,257,"dedicacion_sexo",NA,"Mujer"
"1734",2021,NA,262,"dedicacion_sexo",NA,"Hombre"
"1734",2022,NA,140,"dedicacion_sexo",NA,"Cátedra"
"1734",2022,NA,96,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1734",2022,NA,381,"dedicacion_sexo",NA,"Tiempo Completo"
"1734",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1734",2022,NA,617,"dedicacion_sexo",NA,"Total"
"1734",2022,NA,303,"dedicacion_sexo",NA,"Mujer"
"1734",2022,NA,314,"dedicacion_sexo",NA,"Hombre"
"1734",2023,NA,151,"dedicacion_sexo",NA,"Cátedra"
"1734",2023,NA,112,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1734",2023,NA,399,"dedicacion_sexo",NA,"Tiempo Completo"
"1734",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1734",2023,NA,662,"dedicacion_sexo",NA,"Total"
"1734",2023,NA,336,"dedicacion_sexo",NA,"Mujer"
"1734",2023,NA,326,"dedicacion_sexo",NA,"Hombre"
"1112",2017,NA,203,"dedicacion_sexo",NA,"Cátedra"
"1112",2017,NA,182,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1112",2017,NA,548,"dedicacion_sexo",NA,"Tiempo Completo"
"1112",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1112",2017,NA,933,"dedicacion_sexo",NA,"Total"
"1112",2017,NA,367,"dedicacion_sexo",NA,"Mujer"
"1112",2017,NA,566,"dedicacion_sexo",NA,"Hombre"
"1112",2018,NA,217,"dedicacion_sexo",NA,"Cátedra"
"1112",2018,NA,204,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1112",2018,NA,552,"dedicacion_sexo",NA,"Tiempo Completo"
"1112",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1112",2018,NA,973,"dedicacion_sexo",NA,"Total"
"1112",2018,NA,389,"dedicacion_sexo",NA,"Mujer"
"1112",2018,NA,584,"dedicacion_sexo",NA,"Hombre"
"1112",2019,NA,213,"dedicacion_sexo",NA,"Cátedra"
"1112",2019,NA,180,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1112",2019,NA,579,"dedicacion_sexo",NA,"Tiempo Completo"
"1112",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1112",2019,NA,972,"dedicacion_sexo",NA,"Total"
"1112",2019,NA,388,"dedicacion_sexo",NA,"Mujer"
"1112",2019,NA,584,"dedicacion_sexo",NA,"Hombre"
"1112",2020,NA,287,"dedicacion_sexo",NA,"Cátedra"
"1112",2020,NA,147,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1112",2020,NA,565,"dedicacion_sexo",NA,"Tiempo Completo"
"1112",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1112",2020,NA,999,"dedicacion_sexo",NA,"Total"
"1112",2020,NA,370,"dedicacion_sexo",NA,"Mujer"
"1112",2020,NA,629,"dedicacion_sexo",NA,"Hombre"
"1112",2021,NA,486,"dedicacion_sexo",NA,"Cátedra"
"1112",2021,NA,159,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1112",2021,NA,575,"dedicacion_sexo",NA,"Tiempo Completo"
"1112",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1112",2021,NA,1220,"dedicacion_sexo",NA,"Total"
"1112",2021,NA,463,"dedicacion_sexo",NA,"Mujer"
"1112",2021,NA,757,"dedicacion_sexo",NA,"Hombre"
"1112",2022,NA,335,"dedicacion_sexo",NA,"Cátedra"
"1112",2022,NA,182,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1112",2022,NA,690,"dedicacion_sexo",NA,"Tiempo Completo"
"1112",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1112",2022,NA,1207,"dedicacion_sexo",NA,"Total"
"1112",2022,NA,467,"dedicacion_sexo",NA,"Mujer"
"1112",2022,NA,740,"dedicacion_sexo",NA,"Hombre"
"1112",2023,NA,324,"dedicacion_sexo",NA,"Cátedra"
"1112",2023,NA,142,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1112",2023,NA,624,"dedicacion_sexo",NA,"Tiempo Completo"
"1112",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1112",2023,NA,1090,"dedicacion_sexo",NA,"Total"
"1112",2023,NA,433,"dedicacion_sexo",NA,"Mujer"
"1112",2023,NA,657,"dedicacion_sexo",NA,"Hombre"
"1205",2017,NA,705,"dedicacion_sexo",NA,"Cátedra"
"1205",2017,NA,103,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1205",2017,NA,383,"dedicacion_sexo",NA,"Tiempo Completo"
"1205",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1205",2017,NA,1191,"dedicacion_sexo",NA,"Total"
"1205",2017,NA,377,"dedicacion_sexo",NA,"Mujer"
"1205",2017,NA,814,"dedicacion_sexo",NA,"Hombre"
"1205",2018,NA,687,"dedicacion_sexo",NA,"Cátedra"
"1205",2018,NA,106,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1205",2018,NA,394,"dedicacion_sexo",NA,"Tiempo Completo"
"1205",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1205",2018,NA,1187,"dedicacion_sexo",NA,"Total"
"1205",2018,NA,379,"dedicacion_sexo",NA,"Mujer"
"1205",2018,NA,808,"dedicacion_sexo",NA,"Hombre"
"1205",2019,NA,689,"dedicacion_sexo",NA,"Cátedra"
"1205",2019,NA,100,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1205",2019,NA,383,"dedicacion_sexo",NA,"Tiempo Completo"
"1205",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1205",2019,NA,1172,"dedicacion_sexo",NA,"Total"
"1205",2019,NA,376,"dedicacion_sexo",NA,"Mujer"
"1205",2019,NA,796,"dedicacion_sexo",NA,"Hombre"
"1205",2020,NA,687,"dedicacion_sexo",NA,"Cátedra"
"1205",2020,NA,99,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1205",2020,NA,401,"dedicacion_sexo",NA,"Tiempo Completo"
"1205",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1205",2020,NA,1187,"dedicacion_sexo",NA,"Total"
"1205",2020,NA,382,"dedicacion_sexo",NA,"Mujer"
"1205",2020,NA,805,"dedicacion_sexo",NA,"Hombre"
"1205",2021,NA,667,"dedicacion_sexo",NA,"Cátedra"
"1205",2021,NA,93,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1205",2021,NA,394,"dedicacion_sexo",NA,"Tiempo Completo"
"1205",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1205",2021,NA,1154,"dedicacion_sexo",NA,"Total"
"1205",2021,NA,379,"dedicacion_sexo",NA,"Mujer"
"1205",2021,NA,775,"dedicacion_sexo",NA,"Hombre"
"1205",2022,NA,703,"dedicacion_sexo",NA,"Cátedra"
"1205",2022,NA,96,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1205",2022,NA,401,"dedicacion_sexo",NA,"Tiempo Completo"
"1205",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1205",2022,NA,1200,"dedicacion_sexo",NA,"Total"
"1205",2022,NA,399,"dedicacion_sexo",NA,"Mujer"
"1205",2022,NA,801,"dedicacion_sexo",NA,"Hombre"
"1205",2023,NA,740,"dedicacion_sexo",NA,"Cátedra"
"1205",2023,NA,97,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1205",2023,NA,411,"dedicacion_sexo",NA,"Tiempo Completo"
"1205",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1205",2023,NA,1248,"dedicacion_sexo",NA,"Total"
"1205",2023,NA,420,"dedicacion_sexo",NA,"Mujer"
"1205",2023,NA,828,"dedicacion_sexo",NA,"Hombre"
"1835",2017,NA,324,"dedicacion_sexo",NA,"Cátedra"
"1835",2017,NA,11,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1835",2017,NA,169,"dedicacion_sexo",NA,"Tiempo Completo"
"1835",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1835",2017,NA,504,"dedicacion_sexo",NA,"Total"
"1835",2017,NA,185,"dedicacion_sexo",NA,"Mujer"
"1835",2017,NA,319,"dedicacion_sexo",NA,"Hombre"
"1835",2018,NA,282,"dedicacion_sexo",NA,"Cátedra"
"1835",2018,NA,13,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1835",2018,NA,162,"dedicacion_sexo",NA,"Tiempo Completo"
"1835",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1835",2018,NA,457,"dedicacion_sexo",NA,"Total"
"1835",2018,NA,164,"dedicacion_sexo",NA,"Mujer"
"1835",2018,NA,293,"dedicacion_sexo",NA,"Hombre"
"1835",2019,NA,292,"dedicacion_sexo",NA,"Cátedra"
"1835",2019,NA,14,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1835",2019,NA,151,"dedicacion_sexo",NA,"Tiempo Completo"
"1835",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1835",2019,NA,457,"dedicacion_sexo",NA,"Total"
"1835",2019,NA,157,"dedicacion_sexo",NA,"Mujer"
"1835",2019,NA,300,"dedicacion_sexo",NA,"Hombre"
"1835",2020,NA,252,"dedicacion_sexo",NA,"Cátedra"
"1835",2020,NA,28,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1835",2020,NA,129,"dedicacion_sexo",NA,"Tiempo Completo"
"1835",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1835",2020,NA,409,"dedicacion_sexo",NA,"Total"
"1835",2020,NA,139,"dedicacion_sexo",NA,"Mujer"
"1835",2020,NA,270,"dedicacion_sexo",NA,"Hombre"
"1835",2021,NA,228,"dedicacion_sexo",NA,"Cátedra"
"1835",2021,NA,10,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1835",2021,NA,140,"dedicacion_sexo",NA,"Tiempo Completo"
"1835",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1835",2021,NA,378,"dedicacion_sexo",NA,"Total"
"1835",2021,NA,127,"dedicacion_sexo",NA,"Mujer"
"1835",2021,NA,251,"dedicacion_sexo",NA,"Hombre"
"1835",2022,NA,261,"dedicacion_sexo",NA,"Cátedra"
"1835",2022,NA,9,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1835",2022,NA,143,"dedicacion_sexo",NA,"Tiempo Completo"
"1835",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1835",2022,NA,413,"dedicacion_sexo",NA,"Total"
"1835",2022,NA,145,"dedicacion_sexo",NA,"Mujer"
"1835",2022,NA,268,"dedicacion_sexo",NA,"Hombre"
"1835",2023,NA,378,"dedicacion_sexo",NA,"Cátedra"
"1835",2023,NA,7,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1835",2023,NA,144,"dedicacion_sexo",NA,"Tiempo Completo"
"1835",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1835",2023,NA,529,"dedicacion_sexo",NA,"Total"
"1835",2023,NA,213,"dedicacion_sexo",NA,"Mujer"
"1835",2023,NA,316,"dedicacion_sexo",NA,"Hombre"
"1113",2017,NA,605,"dedicacion_sexo",NA,"Cátedra"
"1113",2017,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1113",2017,NA,297,"dedicacion_sexo",NA,"Tiempo Completo"
"1113",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1113",2017,NA,902,"dedicacion_sexo",NA,"Total"
"1113",2017,NA,318,"dedicacion_sexo",NA,"Mujer"
"1113",2017,NA,584,"dedicacion_sexo",NA,"Hombre"
"1113",2018,NA,690,"dedicacion_sexo",NA,"Cátedra"
"1113",2018,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1113",2018,NA,302,"dedicacion_sexo",NA,"Tiempo Completo"
"1113",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1113",2018,NA,992,"dedicacion_sexo",NA,"Total"
"1113",2018,NA,365,"dedicacion_sexo",NA,"Mujer"
"1113",2018,NA,627,"dedicacion_sexo",NA,"Hombre"
"1113",2019,NA,643,"dedicacion_sexo",NA,"Cátedra"
"1113",2019,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1113",2019,NA,303,"dedicacion_sexo",NA,"Tiempo Completo"
"1113",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1113",2019,NA,946,"dedicacion_sexo",NA,"Total"
"1113",2019,NA,334,"dedicacion_sexo",NA,"Mujer"
"1113",2019,NA,612,"dedicacion_sexo",NA,"Hombre"
"1113",2020,NA,0,"dedicacion_sexo",NA,"Cátedra"
"1113",2020,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1113",2020,NA,993,"dedicacion_sexo",NA,"Tiempo Completo"
"1113",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1113",2020,NA,993,"dedicacion_sexo",NA,"Total"
"1113",2020,NA,352,"dedicacion_sexo",NA,"Mujer"
"1113",2020,NA,641,"dedicacion_sexo",NA,"Hombre"
"1113",2021,NA,0,"dedicacion_sexo",NA,"Cátedra"
"1113",2021,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1113",2021,NA,1001,"dedicacion_sexo",NA,"Tiempo Completo"
"1113",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1113",2021,NA,1001,"dedicacion_sexo",NA,"Total"
"1113",2021,NA,358,"dedicacion_sexo",NA,"Mujer"
"1113",2021,NA,643,"dedicacion_sexo",NA,"Hombre"
"1113",2022,NA,0,"dedicacion_sexo",NA,"Cátedra"
"1113",2022,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1113",2022,NA,1035,"dedicacion_sexo",NA,"Tiempo Completo"
"1113",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1113",2022,NA,1035,"dedicacion_sexo",NA,"Total"
"1113",2022,NA,393,"dedicacion_sexo",NA,"Mujer"
"1113",2022,NA,642,"dedicacion_sexo",NA,"Hombre"
"1113",2023,NA,628,"dedicacion_sexo",NA,"Cátedra"
"1113",2023,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1113",2023,NA,364,"dedicacion_sexo",NA,"Tiempo Completo"
"1113",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1113",2023,NA,992,"dedicacion_sexo",NA,"Total"
"1113",2023,NA,367,"dedicacion_sexo",NA,"Mujer"
"1113",2023,NA,625,"dedicacion_sexo",NA,"Hombre"
"1214",2017,NA,403,"dedicacion_sexo",NA,"Cátedra"
"1214",2017,NA,40,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1214",2017,NA,610,"dedicacion_sexo",NA,"Tiempo Completo"
"1214",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1214",2017,NA,1053,"dedicacion_sexo",NA,"Total"
"1214",2017,NA,357,"dedicacion_sexo",NA,"Mujer"
"1214",2017,NA,696,"dedicacion_sexo",NA,"Hombre"
"1214",2018,NA,479,"dedicacion_sexo",NA,"Cátedra"
"1214",2018,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1214",2018,NA,575,"dedicacion_sexo",NA,"Tiempo Completo"
"1214",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1214",2018,NA,1054,"dedicacion_sexo",NA,"Total"
"1214",2018,NA,346,"dedicacion_sexo",NA,"Mujer"
"1214",2018,NA,708,"dedicacion_sexo",NA,"Hombre"
"1214",2019,NA,433,"dedicacion_sexo",NA,"Cátedra"
"1214",2019,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1214",2019,NA,599,"dedicacion_sexo",NA,"Tiempo Completo"
"1214",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1214",2019,NA,1032,"dedicacion_sexo",NA,"Total"
"1214",2019,NA,341,"dedicacion_sexo",NA,"Mujer"
"1214",2019,NA,691,"dedicacion_sexo",NA,"Hombre"
"1214",2020,NA,453,"dedicacion_sexo",NA,"Cátedra"
"1214",2020,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1214",2020,NA,600,"dedicacion_sexo",NA,"Tiempo Completo"
"1214",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1214",2020,NA,1053,"dedicacion_sexo",NA,"Total"
"1214",2020,NA,336,"dedicacion_sexo",NA,"Mujer"
"1214",2020,NA,717,"dedicacion_sexo",NA,"Hombre"
"1214",2021,NA,446,"dedicacion_sexo",NA,"Cátedra"
"1214",2021,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1214",2021,NA,619,"dedicacion_sexo",NA,"Tiempo Completo"
"1214",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1214",2021,NA,1065,"dedicacion_sexo",NA,"Total"
"1214",2021,NA,347,"dedicacion_sexo",NA,"Mujer"
"1214",2021,NA,718,"dedicacion_sexo",NA,"Hombre"
"1214",2022,NA,422,"dedicacion_sexo",NA,"Cátedra"
"1214",2022,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1214",2022,NA,637,"dedicacion_sexo",NA,"Tiempo Completo"
"1214",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1214",2022,NA,1059,"dedicacion_sexo",NA,"Total"
"1214",2022,NA,329,"dedicacion_sexo",NA,"Mujer"
"1214",2022,NA,730,"dedicacion_sexo",NA,"Hombre"
"1214",2023,NA,363,"dedicacion_sexo",NA,"Cátedra"
"1214",2023,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1214",2023,NA,631,"dedicacion_sexo",NA,"Tiempo Completo"
"1214",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1214",2023,NA,994,"dedicacion_sexo",NA,"Total"
"1214",2023,NA,337,"dedicacion_sexo",NA,"Mujer"
"1214",2023,NA,657,"dedicacion_sexo",NA,"Hombre"
"1831",2017,NA,191,"dedicacion_sexo",NA,"Cátedra"
"1831",2017,NA,4,"dedicacion_sexo",NA,"Medio tiempo o parcial"
